sample_id,clim_precip,clim_temp,soil_texture,topo_elevation,topo_slope
483,0.1137670473696371,289.3910820132261,4,68,0.0
484,0.1104412774302811,289.9868912117045,8,183,6.562739
485,0.122287622764018,290.8397688354334,7,48,0.0
486,0.1227611524048886,290.8583206203345,8,44,2.166673
487,0.1220771882311712,290.8085890020137,8,49,0.92740995
488,0.1219625817251377,290.70727804156127,8,53,0.92740995
489,0.122542423242835,290.74636809028203,8,49,0.92740995
490,0.1114078430112758,289.6313846040483,8,76,1.1425906
491,0.1226880593024735,291.05810981942625,8,43,1.1163672
492,0.1182718816883715,290.47968319214414,8,64,3.0007463
493,0.1197609882932559,290.5532230487528,8,68,2.7802885
494,0.1085756354997712,289.0093870055938,7,98,2.179538
495,0.1218503611186517,290.9585142605523,8,42,1.8543341
496,0.1252473444127615,290.97673885741244,2,54,0.0
497,0.1180006079152614,290.44479206342766,8,59,0.0
498,0.1254765140726783,291.01224608893995,8,51,2.4190695
499,0.1077423786923507,289.0617126318255,8,171,7.1703453
500,0.1224489122086034,290.7182101040437,8,48,1.1249566
501,0.1080204754263634,288.97455114976816,8,126,2.7802885
502,0.1170998725348238,290.39548236897974,8,57,0.92740995
503,0.1221839969021917,290.68921873780965,8,55,3.574662
504,0.1263343549440702,291.04387517977506,7,99,4.554172
505,0.1098145988420608,289.7064819334115,8,75,5.688461
506,0.1195730789620649,290.5573798648094,8,66,1.8543341
507,0.1169505943335463,290.3894016329783,8,62,0.0
508,0.1104665773918437,289.3106882713952,7,75,0.0
509,0.1221764169012226,291.15543700829943,8,37,4.541738
510,0.1111491130447063,289.5884262291822,8,73,1.471617
511,0.1247931155912574,290.98611625008385,7,49,2.1650922
512,0.1222937520970086,290.71798747092714,8,58,3.4944317
513,0.1273635879833071,291.1273917027886,8,74,2.8986723
514,0.1186828317414289,290.5000324568059,8,59,2.1711435
515,0.1101520041604862,289.19696700967773,8,77,1.4736679
516,0.11778637976312,290.43567834994707,5,51,2.4436653
517,0.118242993297406,290.4796989721571,8,70,1.4622889
518,0.1144094740329071,290.23388907738456,8,62,1.4648325
519,0.1173090354136423,290.41328723155783,8,64,2.444933
520,0.122718569086948,290.73709359872294,8,59,0.92740995
521,0.122642657563274,290.8384010493575,8,45,2.4268658
522,0.1111548330854635,289.4118344958644,8,91,4.9269195
523,0.1108164311574353,289.44287864044406,8,76,0.92740995
524,0.1219806943035009,291.1991432340211,8,31,2.8948045
525,0.1158629235494166,290.1600850911452,2,68,0.92740995
526,0.1226868116381485,290.73824675142606,8,60,0.92740995
527,0.1161967823797822,290.34272433673004,8,73,3.0011592
528,0.1244275641332261,291.1586644050536,4,41,0.92740995
529,0.1259605149392126,291.05933878181645,8,51,0.92740995
530,0.1261227081863267,291.17093010161864,8,46,3.8677835
531,0.1073298389853341,288.9002578146511,8,178,3.5575063
532,0.1257148710585668,291.08109317470945,8,47,0.92740995
533,0.1225759846380539,290.7578750051157,8,48,1.8543341
534,0.1219185677323715,290.87784036954434,7,49,0.0
535,0.1253491599017267,291.0945604619717,8,52,2.415539
536,0.1105794429239107,289.901624185922,7,69,1.4695528
537,0.1118215264063676,289.3980854243121,8,74,3.598685
538,0.1226365498426291,290.83570348083504,8,48,1.4555439
539,0.1087986049042198,289.3613240834089,8,153,7.3788605
540,0.1176063969357979,290.44309803358254,8,62,0.92740995
541,0.1107793674007254,289.4250755345792,8,76,0.0
542,0.1235279313242487,290.83002321182585,8,58,1.1221148
543,0.1107060557840846,289.6621275701516,6,69,1.471011
544,0.1161976442230719,290.34976980480644,8,64,7.4634643
545,0.1123671741121614,289.7564942392426,7,66,1.8543341
546,0.1219745920598756,290.8359688855381,8,50,2.1669886
547,0.1204901414949253,290.591296696765,8,53,1.8543341
548,0.114811383945436,290.2595139799971,7,63,1.1337168
549,0.1097940801163106,289.51712704877986,7,70,0.92740995
550,0.1221776727454934,290.70584563127784,7,59,1.1246834
551,0.1173021596294948,290.4237556272897,8,68,3.7047918
552,0.1222487089435829,290.8897005678961,8,47,1.1206589
553,0.1123509692642315,289.78976193338013,8,67,0.92740995
554,0.1124109973299807,289.8733448271105,8,65,1.1411235
555,0.1219205938476513,290.7242674134716,8,51,0.92740995
556,0.1220958428286053,290.83758528891553,7,48,1.1220185
557,0.1186940115328776,290.5148791385461,7,59,1.4618518
558,0.1255614034008773,291.0106270616586,8,55,3.564847
559,0.1225403120754975,290.75766523165635,8,61,1.1232843
560,0.1082813361681423,289.1008333684267,7,153,3.8989732
561,0.1224047272312713,290.7297981940076,8,50,1.1246984
562,0.1241672211888669,291.1597310458981,8,44,1.4493867
563,0.1199956867677001,290.5845461317744,8,71,1.1282675
564,0.1098033670409274,289.43657613855225,9,75,3.8762767
565,0.124446221588911,291.1798128808687,8,42,1.8543341
566,0.1221327527705691,291.0966431080689,8,42,0.92740995
567,0.1176061078387521,290.4441374833925,5,58,3.3918247
568,0.1222970025888323,290.770862935386,7,50,1.8543341
569,0.1210393408142204,290.60844815454584,8,57,0.92740995
570,0.1229043314517459,290.73043977956155,8,63,0.0
571,0.1257473676892606,291.03635319350894,8,52,0.92740995
572,0.1101323352145937,289.94251323405103,8,198,4.3456297
573,0.1234199495945612,291.155432809047,1,38,1.4493729
574,0.1176970675423616,290.4462857669406,8,70,2.1718974
575,0.1120187626993332,289.5830048959816,8,69,2.1780255
576,0.1133280389266025,290.19017454131216,7,63,2.174512
577,0.1081020381764708,289.1408816650508,8,164,3.7047918
578,0.1246423073203147,291.161497763209,8,42,0.92740995
579,0.1107940107418258,289.49508171720026,8,72,2.2858598
580,0.1237855560710442,290.8543612649572,8,60,1.1215262
581,0.122153803127959,291.15146556817126,8,36,0.0
582,0.1101558076456933,289.8628653441539,8,219,6.464861
583,0.1210674035329577,290.6187564953032,8,68,1.4591427
584,0.1244087503757314,290.92242146880005,8,52,0.92740995
585,0.1199364486020198,290.5809032745159,8,70,0.0
586,0.120215270418659,290.58576471076776,8,54,1.1280365
587,0.1164637576150644,290.3740062030964,8,61,1.1334734
588,0.1223876146111165,290.7226470946731,8,52,1.4577343
589,0.1134943842744921,290.17405710234544,8,107,1.4655104
590,0.1196648511055788,290.57276479807183,4,56,1.8543341
591,0.1123765008356118,289.9264084260721,8,66,2.1766734
592,0.1168027050522129,290.38882774357967,8,63,1.46368
593,0.114671627206054,290.2658371116395,8,61,2.7802885
594,0.1239759659535721,290.8642415940194,7,58,1.120976
595,0.1207558847426314,290.6195926251579,8,54,1.4596057
596,0.1195779653279125,290.5579839029049,8,64,1.4608135
597,0.1125832281176147,290.00948259610595,7,64,0.92740995
598,0.1133923630571495,290.1906046950137,8,68,1.1374705
599,0.1230849576415236,291.1764922879162,8,40,1.1134247
600,0.1095243965079656,289.6301926586085,7,71,3.5443184
601,0.1146273054045581,290.24974186671767,7,65,0.0
602,0.1251834527393926,291.0768186967816,8,46,1.1162331
603,0.1114286913062535,289.8389701179449,8,70,0.0
604,0.1231768074591389,290.7595567527059,8,60,1.1237947
605,0.1227116842344699,290.8453996860581,8,48,1.1217852
606,0.1105778825601664,289.7152403316312,8,69,3.5439746
607,0.1259003231468776,291.2421623579038,8,44,2.4090374
608,0.1237332502089306,291.1335862355916,4,42,6.406582
609,0.1256455317294713,291.1230165392302,8,44,1.4502642
610,0.1113411989445905,290.06984527915336,8,182,5.7479835
611,0.1130772634644449,290.1738357018395,8,66,1.8543341
612,0.1109345118053392,289.4806549543332,8,76,0.92740995
613,0.1161350765014536,290.35466306670617,1,59,1.4649283
614,0.1104614764375597,289.14210229539566,8,73,1.4741406
615,0.1180888444009295,290.4740006497117,5,60,2.2612605
616,0.1223081847504606,290.7703365798883,8,50,2.4301164
617,0.1230746134407745,290.94411953597444,8,45,1.4534435
618,0.1089152464544405,289.3877721527809,8,152,2.1780653
619,0.1145767593541119,290.2603315080023,8,68,1.8543341
620,0.1090365458078152,289.4494041526033,8,114,3.005346
621,0.1219357801576095,290.93932695544606,4,48,1.4534801
622,0.1107215894601764,289.56570983566564,7,70,2.9412642
623,0.1260096805065641,291.1551424946302,8,46,0.92740995
624,0.1233582512579934,291.09523302715945,7,38,8.233382
625,0.1113051601437063,289.2030953212746,8,133,0.92740995
626,0.1105396114872524,289.6820592511257,8,71,0.92740995
627,0.12296334600493,290.9683921445926,7,47,4.8330164
628,0.1094925066345149,289.6019021583166,8,75,1.4709369
629,0.1087737939540595,289.13692449774805,8,90,6.51214
630,0.1126315070175825,289.9100243672701,8,66,1.4701514
631,0.1188082479239769,290.5100409802444,8,61,2.1710644
632,0.1239362425557894,290.88580593392857,5,55,0.92740995
633,0.1186656244009846,290.51057947276934,7,59,2.2595656
634,0.111883186272436,290.07774806088327,8,68,2.1759605
635,0.1158897615577711,290.3329246391606,8,62,2.7802885
636,0.1186174845302821,290.5071033742291,4,57,1.130287
637,0.1181282061045015,290.46575523753614,8,63,0.92740995
638,0.1139518290850861,290.2193273650184,4,62,1.8543341
639,0.1221689971969174,291.29319784781705,8,33,1.4468718
640,0.1202599607185898,290.6013387745886,8,62,2.170001
641,0.1221553828475119,290.74102084088304,8,49,2.9984257
642,0.109487353917781,289.5419060518138,8,110,1.1424192
643,0.1099018701202466,289.4523910637597,8,74,1.1433009
644,0.1222371750879777,290.8323771905765,8,50,1.4556296
645,0.1125902709862223,288.4667956328868,8,87,1.4792591
646,0.1074086946059954,288.9075364992907,8,220,3.9016428
647,0.1094300923633114,289.6571091704048,7,234,7.3137407
648,0.1094585084537926,289.5255999977219,8,97,2.4648786
649,0.1255497562123909,291.0700289066192,8,48,1.1164361
650,0.1140353125663754,290.2269579703229,8,98,8.735832
651,0.1094483908517933,289.5386356108289,8,101,4.653219
652,0.1219108214231924,290.78588651431846,7,51,0.92740995
653,0.1220190826508032,290.98275604878404,4,41,0.0
654,0.1230532660549201,291.2154946276522,8,37,1.448162
655,0.1111100124105855,289.54468666594715,7,74,1.4718711
656,0.1117308084881208,290.0689743019392,8,126,1.4673455
657,0.1237679287540748,290.8479201361118,7,58,2.1666176
658,0.111999335491027,289.57848830627006,8,71,0.0
659,0.1079536334165293,289.0200998040365,8,130,2.1793263
660,0.1240483054368568,290.870721359639,5,59,0.92740995
661,0.1226321672111016,290.6883585663785,4,46,0.0
662,0.1262181659773767,291.1867406380808,8,45,1.8543341
663,0.1246626321855699,291.02121679796977,8,48,1.1175338
664,0.1116001470105964,290.0773610454591,8,148,2.456213
665,0.1221436847301988,291.0205351178728,4,41,2.1645076
666,0.1216200313761772,290.68540024819106,8,62,3.4988391
667,0.1083782498826273,289.13915678877805,8,175,2.178946
668,0.1111556725957664,289.66812762642985,8,72,1.4711314
669,0.1115365313970385,289.26641416729024,8,78,1.1456075
670,0.1219746768991008,290.69085559781115,4,58,0.0
671,0.1218115876219227,290.93400811857043,8,48,1.4535818
672,0.1197038739486576,290.5679438469174,8,66,0.92740995
673,0.1232673912164699,291.0436136329972,4,44,2.4173646
674,0.1212232851579588,290.6464153678129,8,56,2.9992387
675,0.1121292100251274,289.55425913786024,7,68,1.8543341
676,0.1229029889505287,290.71852939464634,8,65,1.8543341
677,0.1152392491495219,290.29937987345124,8,108,1.1351268
678,0.1225415269090494,290.7435047593545,8,50,2.1681552
679,0.1174176981991389,290.4319098811509,8,59,0.0
680,0.119182484933614,290.5082738023207,8,55,3.000245
681,0.1147519656439847,290.25578419682495,7,63,3.8734698
682,0.1145338873594802,290.2421514389027,7,62,0.0
683,0.1123167136544412,289.77046909619673,7,64,2.4637148
684,0.125735735438953,291.0789661672926,8,50,2.2316122
685,0.1100823988936254,289.1519371150692,8,75,0.92740995
686,0.1129314761709959,290.16232516255,8,71,1.1383018
687,0.121972569987342,290.78448547188486,7,51,1.1234258
688,0.1219645976130951,290.6905477453687,8,55,2.9988642
689,0.125254109433098,291.05510028165696,8,47,0.0
690,0.1088770609633968,289.20162515074526,8,98,1.4731431
691,0.1254979238927352,291.1431342638636,8,45,0.0
692,0.1191396684339446,290.5263120442497,8,59,1.1294638
693,0.1200847878973918,290.5757343820155,8,62,1.4596057
694,0.1231403817275194,290.79886503516553,8,51,2.1674128
695,0.1249126557821669,290.93840448042164,5,56,0.92740995
696,0.1246605955310619,291.0691451208956,8,45,1.451171
697,0.1189520824834428,290.5275923757715,4,55,0.92740995
698,0.1180100656831183,290.4543314760313,8,62,2.4433472
699,0.1232758222730552,291.17492126876584,4,38,2.1625695
700,0.1248661290945758,291.10435680745195,8,43,0.92740995
701,0.1221520317007995,290.9410947502123,2,45,2.165568
702,0.1251871370961585,290.9984461146701,8,53,1.1180733
703,0.1168258225046437,290.3816761023563,8,70,1.4624574
704,0.1233397294621089,290.91534021413526,5,38,2.8998096
705,0.1220305882396654,290.79410718429915,8,52,2.9979227
706,0.1251909553287414,290.96074369357643,8,55,1.4530826
707,0.121441833557386,290.6411494911644,8,48,1.1266127
708,0.1215341772320446,290.6508076095592,8,50,0.0
709,0.1215798453271769,290.6694949693225,8,61,1.8543341
710,0.11219595153536,290.11056699009873,8,118,1.4671818
711,0.11167639555295,289.8139687808948,8,80,5.1549325
712,0.116367997539186,290.36923980398274,5,59,2.2667627
713,0.1118499752894275,289.5407524170988,8,68,1.472172
714,0.1200670788937827,290.5630731324863,8,52,1.8543341
715,0.1185810771230614,290.48047030026817,8,70,0.0
716,0.1154794594528032,290.3086860903141,8,57,3.0019405
717,0.1219185414840851,290.9444502277891,5,46,3.479529
718,0.1193177378481931,290.44160730517666,8,62,0.0
719,0.1230879705301709,290.80154967390905,8,55,2.428468
720,0.1248426094327232,291.06810727822864,7,45,1.45121
721,0.1220902620380726,290.7855672655463,8,54,1.1233774
722,0.1218576270533482,290.9577224715282,8,43,2.1653337
723,0.1256672165433792,291.2456447569188,8,41,1.4479563
724,0.1153007106206026,290.3019692053805,8,64,1.1345527
725,0.1194474449513594,290.5200435150548,8,67,1.4609603
726,0.1238575216321204,290.883254122063,8,57,0.0
727,0.1123762315969034,289.9190834505756,8,67,1.4700131
728,0.1239133670633971,290.8592819784527,8,55,1.121083
729,0.1219098416843212,290.8288000912412,8,50,0.0
730,0.122049750909793,290.68799703810413,8,51,2.9148307
731,0.110376793503314,289.57265566131986,6,71,1.8543341
732,0.1187523446075753,290.4878094122674,8,68,1.1293763
733,0.111102874529247,289.84133386959434,8,69,1.4700685
734,0.1196203899420524,290.5601360319,8,65,2.2567291
735,0.1226222256242682,291.0680854559215,8,43,1.4509815
736,0.1115002598969978,289.757963870101,8,74,3.004871
737,0.1236549279301391,290.8651350563821,8,58,1.8543341
738,0.1238468937774743,290.89289192358865,8,57,0.92740995
739,0.1258047903225991,291.06169562682845,8,49,1.8543341
740,0.1166000180995548,290.3800825628905,8,72,2.4473498
741,0.1221103650389243,290.6991383171719,4,58,0.92740995
742,0.1230429278763789,291.0150774320472,4,44,1.4520599
743,0.1118950607490095,290.1099093108777,7,66,2.7802885
744,0.1129970759646835,290.12248421169306,4,65,2.459078
745,0.122085621897603,290.8266033787588,8,52,0.92740995
746,0.1257826260918006,291.2455209528903,8,43,1.4479755
747,0.1282162379449237,291.182265855942,7,84,5.5532074
748,0.1122025443338491,290.1211126016207,8,69,1.468739
749,0.1121115729929558,289.98914558664376,8,70,0.92740995
750,0.1127479355829458,290.0384128427315,7,64,0.0
751,0.1205377954240798,290.61413358617995,8,63,1.1275258
752,0.1212264109658208,290.6620221907363,8,68,1.4589683
753,0.1220758794566382,290.6865624127991,8,51,1.4583677
754,0.1249297723011148,290.96356573745584,8,53,1.4530966
755,0.1117030706302373,289.45182747372826,8,69,1.8543341
756,0.1156969884312296,290.3226892946645,8,57,3.0019054
757,0.1140486885813132,290.21241765707947,8,65,3.4000483
758,0.1220981527791371,290.69995082625684,8,57,3.8470142
759,0.1211598723176672,290.6124476284798,8,62,2.1695776
760,0.1100105706281576,289.5159139352994,7,73,2.9413567
761,0.1160852360108986,290.3415962053868,8,56,2.2653282
762,0.1081156773651188,289.04479230694,8,115,3.5999024
763,0.1163284072548972,290.35583598444435,5,55,0.92740995
764,0.1135392086144551,290.2001709578983,8,68,2.4547503
765,0.111610118164526,290.08291450504566,8,180,0.92740995
766,0.1108715717947882,290.0577807778837,8,155,4.764329
767,0.1163889668840487,290.36521690424587,8,60,0.0
768,0.1080876026824844,289.17298464835943,8,177,2.4684303
769,0.1082953005987268,289.27289752892347,8,147,1.1436927
770,0.1251817711967542,291.0558950792579,1,46,1.8543341
771,0.1207951665304008,290.6091173570852,8,68,4.8627834
772,0.1154776507177783,290.31240806311155,8,63,1.1343668
773,0.1211307253953469,290.6339223587013,8,53,1.8543341
774,0.118942185808502,290.52812046391995,6,58,2.4413507
775,0.1256656127796795,291.22390430340664,8,41,3.5585408
776,0.1211115443955489,290.6431983399219,8,54,2.435778
777,0.1206899730046551,290.5999295483333,8,72,1.1270349
778,0.1194256182165719,290.51904123779354,8,70,0.0
779,0.1161761479691024,290.3412421368701,7,74,1.4631479
780,0.121468000070962,290.6429998327848,8,51,1.126575
781,0.1231544178432572,290.829692989777,8,53,3.8383086
782,0.1156661143587303,290.3236617761232,8,65,3.522639
783,0.1178296007785255,290.45433183958,8,72,1.4627357
784,0.1102316570540411,289.65008283934395,7,73,1.1419177
785,0.117031702007645,290.3894178526382,8,63,1.4629847
786,0.1120768378791477,290.0851769066503,8,69,3.5299854
787,0.1240581602810227,290.88419429243334,8,55,0.0
788,0.1252259321989071,290.98414694691166,8,51,0.0
789,0.1233950860826733,290.805901729803,8,58,1.8543341
790,0.1251823958154992,290.95991902755776,8,55,1.4530938
791,0.1095623575367478,289.6054527340978,8,75,4.765009
792,0.1122817941102677,290.13162894307595,7,68,1.8543341
793,0.1263936128770736,291.2016759718292,8,47,0.0
794,0.1108618074324921,289.47382999314084,8,75,1.4722186
795,0.1128030760315278,289.99268317701103,7,64,0.92740995
796,0.1238571102071459,291.2132469866123,1,38,0.0
797,0.1103897650630615,289.9891181217172,7,198,1.1391671
798,0.1098894690139869,289.5357103289186,7,73,2.7802885
799,0.1244778213680566,291.21707960297385,8,41,1.1126585
800,0.1116898354700277,289.6502764744606,8,75,1.1425747
801,0.108909673444008,289.4603010147667,8,106,3.8760474
802,0.124434827995386,291.02653361640586,7,47,1.451959
803,0.12293702140117,290.9629870367171,6,45,2.7802885
804,0.1253723979590621,291.1237884382543,2,42,1.1151118
805,0.1252364475482445,291.0547221821934,8,47,0.0
806,0.1201094244199322,290.5803058016083,8,53,2.9997964
807,0.1256975411937882,291.1015581681049,8,48,0.0
